status_spse,sumber_dana,k_l_pd,jenis_tender,metode_pengadaan,metode_pemilihan,metode_evaluasi,tahun_anggaran,nilai_pagu,nilai_hps,cara_bayar,kualifikasi,jumlah_peserta
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2015,145079000.0,145079000.0,Lumsum,,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2015,109325000.0,108883500.0,Lumsum,,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,1
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Lumsum,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,0
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,1500000000.0,1500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,22
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,1477834500.0,1477834000.0,Gabungan Lumsum dan Harga Satuan,Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,424000000.0,424000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2015,120000000.0,119652500.0,Lumsum,,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,240000000.0,240000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,230000000.0,230000000.0,Lumsum,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,363000000.0,363000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,310500000.0,310500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,486900000.0,486900000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,220000000.0,220000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,305150000.0,305150000.0,Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,237650000.0,237650000.0,Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,223100000.0,223100000.0,Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,310400000.0,310400000.0,Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,310000000.0,310000000.0,Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,242500000.0,242500000.0,Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,300000000.0,300000000.0,Lumsum,Kecil,5
spse 3,APBN,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2015,1305507000.0,1292699000.0,Harga Satuan,Kecil,11
spse 3,APBN,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2015,752223000.0,730803000.0,Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,250000000.0,250000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,249000000.0,249000000.0,Lumsum,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2015,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
